drug_code,code_status,약품명,구분,성분명KR,성분명EN,복합단일,효능,제조판매사,총수량,제형,포장,첨가제,전문일반,마약구분,ATC번호,대분류,중분류,소분류,급여구분,보험코드,보험약가,통당단가,구입단가,전월재고,유효기한,보관방법,보관위치,입고일자,상태,비고
,NOCODE,보니엠정150mg,경구제,이반드론산나트륨일수화물,Ibandronate Sodium Monohydrate,단일제,,신풍제약(주),1,정제,PTP,"푸마르산스테아릴나트륨,미결정셀룰로오스,유당수화물,오파드라이흰색(03B28796),콜로이드성이산화규소,크로스카멜로오스나트륨,오파드라이투명(YS-1-7006),전호화전분",전문의약품,일반,M05BA06,근골격계,골질환 치료제,골구조·석회화 영향 약물,급여,,492,0,0,0,,,,,중지,
MEIAT,CODE,보령메이액트정100mg,경구제,세프디토렌피복실,Cefditoren Pivoxil,단일제,,(주)보령,100,정제,PTP,"폴리인산나트륨,크로스카르멜로오스나트륨,카세인나트륨,스테아르산마그네슘,카르나우바납,D-만니톨,오파드라이OY-S-38960",전문의약품,일반,J01DD16,전신 작용 항감염제,전신 작용 항균제(항생제),기타 베타락탐계(세팔로스포린 등),급여,641901220,75,54900,549,689,2027-09-24,실온,,,사용,
ASTRXBYC1,CODE,보령아스트릭스캡슐100mg,경구제,아스피린 장용과립,Aspirin Enteric Granules,단일제,,(주)보령,500,캡슐,병,(상·하)주황색투명캡슐,일반의약품,일반,B01AC06,혈액 및 조혈기관,항혈전제,항혈전제,급여,670500540,82,38500,77,1377,2027-04-02,실온,,,사용,
EBSTBR,CODE,보령에바스텔정,경구제,에바스틴,Ebastine,단일제,,(주)보령,300,정제,병,"크로스포비돈,히프로멜로오스,산화티탄,스테아르산마그네슘,무수유당,탤크,글리콜산전분나트륨,농글리세린",전문의약품,일반,R06AX22,호흡기계,전신 작용 항히스타민제,전신 항히스타민제,급여,,120,77100,257,0,,실온,,,중지,
BONA70,CODE,본에이드정70mg,경구제,알렌드론산나트륨수화물,Sodium Alendronate Hydrate,단일제,,(주)동구바이오제약,4,정제,PTP,"크로스카르멜로오스나트륨,콜로이드성이산화규소,스테아르산마그네슘,프로솔브,D-만니톨",전문의약품,일반,M05BA04,근골격계,골질환 치료제,골구조·석회화 영향 약물,급여,,200,21308,5327,0,,실온,,,중지,
,NOCODE,본틸정150mg,경구제,리세드론산나트륨일수화물,Risedronate Sodium Monohydrate,단일제,,신풍제약(주),1,정제,PTP,"미결정셀룰로오스,크로스포비돈,유당수화물,콜리코트아이알,산화티탄,청색2호알루미늄레이크,적색40호 알루미늄레이크,포비돈,스테아르산마그네슘,탤크",전문의약품,일반,M05BA07,근골격계,골질환 치료제,골구조·석회화 영향 약물,급여,,788,0,0,0,,,,,중지,
,NOCODE,본틸정35mg,경구제,리세드론산나트륨2.5수화물,Risedronate Sodium 2.5 Hydrate,단일제,,신풍제약(주),4,정제,PTP,"미결정셀룰로오스,크로스포비돈,히프로멜로오스2910,유당수화물,폴리에틸렌글리콜6000,산화티탄,황색산화철,스테아르산마그네슘,탤크,적색산화철",전문의약품,일반,M05BA07,근골격계,골질환 치료제,골구조·석회화 영향 약물,급여,,137,0,0,0,,,,,중지,
MTMZLBK,CODE,부광메티마졸정5mg,경구제,메티마졸,Methimazole,단일제,,부광약품(주),100,정제,병,"유당수화물,젤라틴,스테아르산마그네슘,탤크,옥수수전분",전문의약품,일반,H03BB02,전신 호르몬제(성호르몬·인슐린 제외),갑상선 치료제,항갑상선제,급여,,125,3900,39,0,,실온/차광,,,중지,
AZEPT,CODE,부광아젭틴정,경구제,아젤라스틴염산염,Azelastine Hydrochloride,단일제,,부광약품(주),200,정제,병,"폴리소르베이트80,미결정셀룰로오스,유당수화물,폴리에틸렌글리콜6000,산화티탄,시메티콘,콜로이드성이산화규소,스테아르산마그네슘,메타아크릴산메틸·아크릴산에틸공중합체,탤크,산화제이철,전분글리콜산나트륨,카르복시메틸셀룰로오스나트륨",전문의약품,일반,R06AX19,호흡기계,전신 작용 항히스타민제,전신 항히스타민제,급여,642200800,320,33800,169,200,2030-04-08,실온/차광,,,휴면,
BKETCVIRT,CODE,부광엔테카비르정0.5mg,경구제,엔테카비르수화물,Entecavir Hydrate,단일제,,부광약품(주),30,정제,PTP,"미결정셀룰로오스,크로스포비돈,유당수화물,오파드라이흰색(03B28796),스테아르산마그네슘",전문의약품,일반,J05AF10,전신 작용 항감염제,전신 작용 항바이러스제,직접 작용 항바이러스제,급여,,865,0,0,0,,,,,중지,
,NOCODE,부광엔테카비르정1mg,경구제,확인필요,확인필요,단일제,,확인필요,30,정제,PTP,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,762,0,0,0,,,,,중지,
ISMRTD,CODE,부광이소맥지속성캡슐20mg,경구제,확인필요,확인필요,단일제,,확인필요,100,캡슐,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,1063,0,0,0,,,,,중지,
BRNJ,CODE,브로나제장용정,경구제,브로멜라인,Bromelain,단일제,,(주)마더스제약,300,정제,병,"미결정셀룰로오스102,탭쉴드흰색(11W401),크로스포비돈,스테아르산마그네슘,콜로이드성이산화규소,탭쉴드분홍색(39P407)",일반의약품,일반,M09AB03,근골격계,기타 근골격계 약물,기타 근골격계 약물,급여,622803620,70,20100,67,424,2027-03-24,실온,,,사용,
BRM45,CODE,브로멜장용정45mg,경구제,브로멜라인,Bromelain,단일제,,(주)경보제약,500,정제,병,"탭쉴드흰색(11W401),유당수화물,스테아르산마그네슘,탭쉴드분홍색(39P407),미결정셀룰로오스(102),전분글리콜산나트륨",일반의약품,일반,M09AB03,근골격계,기타 근골격계 약물,기타 근골격계 약물,급여,,58,0,0,0,,,,,중지,
BRTLX1,CODE,브린텔릭스정10mg,경구제,보티옥세틴브롬화수소산염,Vortioxetine Hydrobromide,단일제,,한국룬드벡(주),28,정제,PTP,"미결정셀룰로오스,오파드라이노랑(03B22082),스테아르산마그네슘,전분글리콜산나트륨,만니톨,히드록시프로필셀룰로오스",전문의약품,일반,N06AX26,신경계,정신활성제,항우울제,급여,668000110,50,19684,703,56,2028-04-30,실온,,,사용,
BRLT9,CODE,브릴린타정90mg,경구제,티카그렐러,Ticagrelor,단일제,,한국아스트라제네카(주),56,정제,PTP,"히프로멜로스2910,산화티탄,황색산화철,인산수소칼슘,스테아르산마그네슘,탤크,마크로골400,전분글리콜산나트륨,만니톨,히드록시프로필셀룰로오스",전문의약품,일반,B01AC24,혈액 및 조혈기관,항혈전제,항혈전제,급여,650700790,760,33936,606,88,2028-02-29,실온,,,사용,
VNCLEAN,CODE,비나크린정,경구제,사르포그렐레이트염산염,Sarpogrelate Hydrochloride,단일제,,(주)셀트리온제약,30,정제,병,"스테아르산칼슘,시트르산수화물,콜리돈에스알,알긴산,콜로이드성이산화규소,카르나우바납,오파드라이흰색(Y-1-7000),D-만니톨",전문의약품,일반,B01AC,혈액 및 조혈기관,항혈전제,항혈전제,급여,,170,13110,437,0,,실온,,,중지,
VRAD,CODE,비리어드정,경구제,테노포비르디소프록실푸마르산염,Tenofovir Disoproxil Fumarate,단일제,,길리어드사이언스코리아(유),30,정제,병,"크로스카르멜로오스나트륨,미결정셀룰로오스,유당수화물,스테아르산마그네슘,전호화전분,오파드라이Ⅱ Y-30-10671-A",전문의약품,일반,J05AF07,전신 작용 항감염제,전신 작용 항바이러스제,직접 작용 항바이러스제,급여,,732,0,0,0,,,,,중지,
VVZCL75,CODE,비보존클로피도그렐정75mg,경구제,클로피도그렐황산수소염,Clopidogrel Bisulfate,단일제,,(주)비보존제약,30,정제,병,"저치환도히드록시프로필셀룰로오스,오파드라이 03B84893 핑크,유당수화물,글리세릴디베헤네이트,콜로이드성이산화규소,탤크,스테아릴푸마르산나트륨",전문의약품,일반,B01AC04,혈액 및 조혈기관,항혈전제,항혈전제,급여,,2129,0,0,0,,,,,중지,
,NOCODE,비엘바클로정10mg,경구제,바클로펜,Baclofen,단일제,,(주)라이트팜텍,500,정제,병,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,유당수화물,스테아르산마그네슘,옥수수전분,히드록시프로필셀룰로오스",전문의약품,일반,M03BX01,근골격계,근이완제,중추성 근이완제,급여,,356,0,0,0,,,,,중지,
,NOCODE,비엘셋세미정,경구제,아세트아미노펜/트라마돌염산염,Acetaminophen/Tramadol Hydrochloride,복합제,,하이플생명과학(주),300,정제,병,"오파드라이흰색(03B28796),황색산화철,스테아르산마그네슘,전호화전분,분말셀룰로오스,옥수수전분,전분글리콜산나트륨,적색산화철",전문의약품,일반,N02AJ13,신경계,진통제,마약성 진통제(오피오이드),급여,,426,0,0,0,,,,,중지,
,NOCODE,비엘셋정/라노펜정대체,경구제,확인필요,확인필요,단일제,,확인필요,300,정제,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,572,0,0,0,,,,,중지,
,NOCODE,비엘아세틸캡슐/뮤테인캡슐대체,경구제,확인필요,확인필요,단일제,,확인필요,300,캡슐,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,130,0,0,0,,,,,중지,
,NOCODE,비엘티로미정100mg,경구제,티로프라미드염산염,Tiropramide Hydrochloride,단일제,,(주)라이트팜텍,100,정제,병,"오파드라이흰색 03B28796,유당수화물,포비돈,스테아르산마그네슘,카르나우바납,옥수수전분,전분글리콜산나트륨",전문의약품,일반,A03AC05,소화관 및 대사,기능성 위장관 장애 치료제,기능성 장질환 약물,급여,,705,0,0,0,,,,,중지,
BOFP,CODE,비오플250산,경구제,사카로마이세스보울라르디균,Saccharomyces Boulardii,단일제,,건일제약(주),200,산제,포,"콜로이드성이산화규소,과당,튜티후루티향",일반의약품,일반,A07FA02,소화관 및 대사,지사제·장내 항염/항감염제,정장제(미생물제제),급여,646802471,320,40200,201,2669,2028-06-17,실온,,,사용,
VTMJ,CODE,비타메진캡슐50mg,경구제,벤포티아민/피리독신염산염/시아노코발라민,Benfotiamine/Pyridoxine Hydrochloride/Cyanocobalamin,복합제,,에이치케이이노엔(주),500,캡슐,병,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,캡슐",일반의약품,일반,A11DB,소화관 및 대사,비타민,비타민 B1,급여,640001700,126,29000,58,500,2028-11-26,실온,,,사용,
,NOCODE,빅손정2mg,경구제,확인필요,확인필요,단일제,,확인필요,100,정제,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,190,0,0,0,,,,,중지,
VDMT50,CODE,빌다메트정50/1000mg,경구제,빌다글립틴질산염/메트포르민염산염,Vildagliptin Nitrate/Metformin Hydrochloride,복합제,,(주)경보제약,30,정제,병,"오파드라이ambII노란색(88A620001),히프로멜로오스,스테아르산마그네슘",전문의약품,일반,A10BD08,소화관 및 대사,당뇨병 치료제,경구용 혈당강하제,급여,665003150,396,9480,316,60,2027-03-11,실온,,,사용,
VDMT500,CODE,빌다메트정50/500mg,경구제,빌다글립틴질산염/메트포르민염산염,Vildagliptin Nitrate/Metformin Hydrochloride,복합제,,(주)경보제약,60,정제,병,"히프로멜로오스,스테아르산마그네슘,오파드라이AMBII노란색(88A620053)",전문의약품,일반,A10BD08,소화관 및 대사,당뇨병 치료제,경구용 혈당강하제,급여,665003130,164,18600,310,354,2026-12-02,실온,,,사용,
VSK100,CODE,빔스크정100mg,경구제,라코사미드,Lacosamide,단일제,,에스케이케미칼(주),30,정제,병,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,크로스포비돈,스테아르산마그네슘,경질무수규산,오파드라이II노란색(85F38040),히드록시프로필셀룰로오스",전문의약품,일반,N03AX18,신경계,항전간제,항전간제,급여,644704420,177,11010,367,591,2029-12-03,실온,,,사용,
B-C,CODE,삐콤정,경구제,티아민염산염/리보플라빈/피리독신염산염/니코틴산아미드/판토텐산칼슘/시아노코발라민100배산/아스코르브산과립97%,Thiamine Hydrochloride/Riboflavin/Pyridoxine Hydrochloride/Nicotinamide/Calcium Pantothenate/Cyanocobalamin Powder 1%/Ascorbic Acid Granules 97%,복합제,,(주)유한양행,1000,정제,병,"탤크(활석가루),스테아르산,미결정셀룰로오스,유당수화물,이산화규소,탭쉴드흰색(29W925),스테아르산마그네슘,인산수소칼슘수화물,탭쉴드빨간색(29R727),탭쉴드노란색(29Y730)",일반의약품,일반,A11EB,소화관 및 대사,비타민,비타민 B 복합제,급여,642100700,285,18000,18,3852,2028-07-10,실온/차광,,,사용,
SEMION,CODE,사미온정10mg,경구제,니세르골린,Nicergoline,단일제,,일동제약(주),100,정제,병,"왁스E,미결정셀룰로오스,히프로멜로오스,탄산마그네슘,산화티탄,폴리에틸렌글리콜6000,스테아르산마그네슘,백당,포비돈,인산수소칼슘수화물,탤크,카르복시메틸셀룰로오스나트륨,침강탄산칼슘,아라비아고무",전문의약품,일반,C04AE02,심혈관계,말초혈관 확장제,말초혈관 확장제,급여,642900680,483,21300,213,1191,2028-11-17,실온,,,사용,
SSMO3,CODE,사미온정30mg,경구제,니세르골린,Nicergoline,단일제,,일동제약(주),100,정제,병,"크로스카르멜로오스나트륨,저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,히프로멜로오스,오파드라이노란색(OY-S-22876),산화티탄,스테아르산마그네슘,인산수소칼슘수화물",전문의약품,일반,C04AE02,심혈관계,말초혈관 확장제,말초혈관 확장제,급여,642900690,115,42300,423,146,2028-11-17,실온,,,사용,
SSLLNR3,CODE,사일레노정3mg,경구제,독세핀염산염,Doxepin Hydrochloride,단일제,,에이치케이이노엔(주),30,정제,병,"스테아르산마그네슘,콜로이드성이산화규소,규화 미결정셀룰로오스,청색1호알루미늄레이크",전문의약품,일반,N05CM,신경계,정신신경용제,수면진정제,급여,640006660,30,2910,97,61,2027-04-03,실온,,,사용,
,NOCODE,살라겐정,경구제,필로카르핀염산염,Pilocarpine Hydrochloride,단일제,,한국에자이(주),100,정제,병,"스테아르산,오파드라이흰색(OY-7300),미결정셀룰로오스,카르나우바납",전문의약품,일반,N07AX01,신경계,기타 신경계 약물,부교감신경흥분제(콜린성 약물),급여,,189,0,0,0,,,,,중지,
LPRMD,CODE,삼남로페라마이드캡슐,경구제,로페라미드염산염,Loperamide Hydrochloride,단일제,,삼남제약(주),500,캡슐,병,"콜로이달실리콘디옥사이드,유당수화물,옥수수전분,캡슐",일반의약품,일반,A07DA03,소화관 및 대사,지사제·장내 항염/항감염제,장운동 억제제,급여,653700440,171,15000,30,486,2028-02-12,실온/차광,,,사용,
AMNP5,CODE,삼남아세트아미노펜정500mg,경구제,아세트아미노펜,Acetaminophen,단일제,,삼남제약(주),1000,정제,병,"스테아르산,미결정셀룰로오스,카르복시메틸셀룰로오스칼슘",일반의약품,일반,N02BE01,신경계,진통제,해열·진통제(기타),급여,653700520,504,37000,37,2334,2027-07-22,실온,,,사용,
